20231000|598|M5980|104101|2|44|PEN|||00||ACAM - 001|01/10/2023||02/10/2023|PRUEBA DE CAJA CHICA|Cheque|0.00|1000.00||1|
20231000|598|M5981|141301|2|44|PEN|||00||ACAM - 001|01/10/2023||02/10/2023|PRUEBA DE CAJA CHICA|Cheque|1000.00|0.00||1|
20231000|2112|M21120|104101|2|44|PEN|||00||0|01/10/2023||02/10/2023|Ingresos Oct. 2023|Asiento|35000.00|0.00||1|
20231000|2112|M21121|501101|2|44|PEN|||00||0|01/10/2023||02/10/2023|Ingresos Oct. 2023|Asiento|0.00|35000.00||1|
20231000|1|M10|421201|2|44|PEN|6|20553673535|01|F001|00009890|01/10/2023|04/10/2023|04/10/2023|FACTURA|Factura|0.00|472.00|080100&20231000&1&M1|1|
20231000|1|M11|184904|2|51|PEN|6|20553673535|01|F001|00009890|01/10/2023||04/10/2023|MAINTENANCE COMPREHENSIVE SUPPORT MODEL|Factura|400.00|0.00|080100&20231000&1&M1|1|
20231000|1|M12|9999999999|2|44|PEN|6|20553673535|01|F001|00009890|01/10/2023||04/10/2023|VAT|Factura|72.00|0.00|080100&20231000&1&M1|1|
20231000|2114|M21140|104101|2|44|PEN|6|20553673535|00||0|01/10/2023||04/10/2023|Pago de factura|Pago de factura|0.00|472.00||1|
20231000|2114|M21141|421201|2|44|PEN|6|20553673535|00||0|01/10/2023||04/10/2023|Pago de factura|Pago de factura|472.00|0.00||1|
20231000|2218|M22180|104101|2|44|PEN|6|10442360028|00||0|01/10/2023||04/10/2023|CHEQUE|Cheque|0.00|50.00||1|
20231000|2218|M22181|639107|2|44|PEN|6|10442360028|00||0|01/10/2023||04/10/2023|Comisión|Cheque|50.00|0.00||1|
20231000|2116|M21160|639107|2|44|PEN|||00||0|01/10/2023||06/10/2023|Ingresos Oct. 2023|Asiento|200.00|0.00||1|
20231000|2116|M21161|104101|2|44|PEN|||00||0|01/10/2023||06/10/2023|Ingresos Oct. 2023|Asiento|0.00|200.00||1|
20231000|2115|M21150|421201|2|44|PEN|6|20553673535|01|F001|00000088|01/10/2023|09/10/2023|09/10/2023|FACTURA|Factura|0.00|590.00|080100&20231000&2115&M2115|1|
20231000|2115|M21151|184904|2|51|PEN|6|20553673535|01|F001|00000088|01/10/2023||09/10/2023|MAINTENANCE COMPREHENSIVE SUPPORT MODEL|Factura|500.00|0.00|080100&20231000&2115&M2115|1|
20231000|2115|M21152|9999999999|2|44|PEN|6|20553673535|01|F001|00000088|01/10/2023||09/10/2023|VAT|Factura|90.00|0.00|080100&20231000&2115&M2115|1|
20231000|2117|M21170|104101|2|44|PEN|6|20553673535|00||0|01/10/2023||09/10/2023|Pago de factura|Pago de factura|0.00|590.00||1|
20231000|2117|M21171|421201|2|44|PEN|6|20553673535|00||0|01/10/2023||09/10/2023|Pago de factura|Pago de factura|590.00|0.00||1|
