20231200|6822|M68220|421201|2|5|PEN|6|20603374101|01|F001|0001230|01/12/2023|31/12/2023|01/12/2023|FACTURA 1|Factura|0.00|1180.00|080100&20231200&6822&M6822|1|
20231200|6822|M68221|00201112|2|52|PEN|6|20603374101|01|F001|0001230|01/12/2023||01/12/2023|PREFORMADO 4 HILOS PARA FO ADSS 24H|Factura|1000.00|0.00|080100&20231200&6822&M6822|1|
20231200|6822|M68222|401112|2|5|PEN|6|20603374101|01|F001|0001230|01/12/2023||01/12/2023|VAT|Factura|180.00|0.00|080100&20231200&6822&M6822|1|
20231200|6823|M68230|104101|2|118|PEN|6|20603374101|00||0|01/12/2023||01/12/2023|FACTURA 1|Pago de factura|0.00|1144.60||1|
20231200|6823|M68231|421201|2|118|PEN|6|20603374101|00||0|01/12/2023||01/12/2023|FACTURA 1|Pago de factura|1144.60|0.00||1|
20231200|6825|M68250|421201|2|5|PEN|6|20603374101|01|F001|00001233|01/12/2023|31/12/2023|01/12/2023|FACTURA 1|Factura|0.00|590.00|080100&20231200&6825&M6825|1|
20231200|6825|M68251|00201112|2|52|PEN|6|20603374101|01|F001|00001233|01/12/2023||01/12/2023|PREFORMADO 4 HILOS PARA FO ADSS 24H|Factura|500.00|0.00|080100&20231200&6825&M6825|1|
20231200|6825|M68252|401112|2|5|PEN|6|20603374101|01|F001|00001233|01/12/2023||01/12/2023|VAT|Factura|90.00|0.00|080100&20231200&6825&M6825|1|
20231200|6826|M68260|421201|2|5|PEN|6|20603374101|01|F001|00001234|01/12/2023|31/12/2023|01/12/2023|FACTURA 1|Factura|0.00|590.00|080100&20231200&6826&M6826|1|
20231200|6826|M68261|00201112|2|52|PEN|6|20603374101|01|F001|00001234|01/12/2023||01/12/2023|PREFORMADO 4 HILOS PARA FO ADSS 24H|Factura|500.00|0.00|080100&20231200&6826&M6826|1|
20231200|6826|M68262|401112|2|5|PEN|6|20603374101|01|F001|00001234|01/12/2023||01/12/2023|VAT|Factura|90.00|0.00|080100&20231200&6826&M6826|1|
20231200|6827|M68270|104122|2|40|PEN|6|20603374101|00||0|01/12/2023||01/12/2023|FACTURA 1|Pago de factura|0.00|1144.60||1|
20231200|6827|M68271|421201|2|40|PEN|6|20603374101|00||0|01/12/2023||01/12/2023|FACTURA 1|Pago de factura|1144.60|0.00||1|
20231200|6927|M69270|421201|2|5|PEN|6|20603374101|01|F001|00001235|01/12/2023|01/12/2023|01/12/2023|FACTURA 1|Factura|0.00|590.00|080100&20231200&6927&M6927|1|
20231200|6927|M69271|00201112|2|52|PEN|6|20603374101|01|F001|00001235|01/12/2023||01/12/2023|PREFORMADO 4 HILOS PARA FO ADSS 24H|Factura|500.00|0.00|080100&20231200&6927&M6927|1|
