20230000|55457|M55457|9|FAM000001|||2|322211|9|CONSTRUCCION DATACENTER 1|-|-|-|253573.83|-253573.83|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22/02/2023|01/03/2023|1|0000|3.75|0.00|-253573.83|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|55459|M55459|9|FAM000001|||2|322211|9|CONSTRUCCION DATACENTER 1|-|-|-|253573.83|253573.83|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22/02/2023|01/03/2023|1|0000|3.75|0.00|253573.83|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|55458|M55458|9|FAM000001|||2|322211|9|CONSTRUCCION DATACENTER 1|-|-|-|253573.83|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22/02/2023|01/03/2023|1|0000|3.75|-9509.03|9509.03|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|57501|M57501|9|FAM000001|||2|322211|9|CONSTRUCCION DATACENTER 1|-|-|-|253573.83|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22/02/2023|01/03/2023|1|0000|3.75|1056.56|-1056.56|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|55460|M55460|9|FAM000001|||2|322211|9|CONSTRUCCION DATACENTER 1|-|-|-|253573.83|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22/02/2023|01/03/2023|1|0000|3.75|9509.03|-9509.03|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|901|M901|9|FAM000001|||2|322211|9|CONSTRUCCION DATACENTER 1|-|-|-|253573.83|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22/02/2023|01/03/2023|1|0000|3.75|1056.56|-1056.56|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|902|M902|9|FAM000001|||2|322211|9|CONSTRUCCION DATACENTER 1|-|-|-|253573.83|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22/02/2023|01/03/2023|1|0000|3.75|1056.56|-1056.56|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|903|M903|9|FAM000001|||2|322211|9|CONSTRUCCION DATACENTER 1|-|-|-|253573.83|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22/02/2023|01/03/2023|1|0000|3.75|1056.56|-1056.56|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|1|M1|9|FAM000001|||2|322211|9|CONSTRUCCION DATACENTER 1|-|-|-|253573.83|253573.83|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22/02/2023|01/03/2023|1|0000|3.75|0.00|253573.83|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|803|M803|9|FAM000002|||2|322211|9|CONSTRUCCION DATACENTER 1|-|-|-|3334551.28|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22/02/2023|01/03/2023|1|0000|3.75|13893.96|-13893.96|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|55591|M55591|9|FAM000002|||2|322211|9|CONSTRUCCION DATACENTER 1|-|-|-|3334551.28|3334551.28|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22/02/2023|01/03/2023|1|0000|3.75|0.00|3334551.28|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|55592|M55592|9|FAM000002|||2|322211|9|CONSTRUCCION DATACENTER 1|-|-|-|3334551.28|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22/02/2023|01/03/2023|1|0000|3.75|125045.66|-125045.66|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|55589|M55589|9|FAM000002|||2|322211|9|CONSTRUCCION DATACENTER 1|-|-|-|3334551.28|-3334551.28|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22/02/2023|01/03/2023|1|0000|3.75|0.00|-3334551.28|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|801|M801|9|FAM000002|||2|322211|9|CONSTRUCCION DATACENTER 1|-|-|-|3334551.28|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22/02/2023|01/03/2023|1|0000|3.75|13893.96|-13893.96|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|55590|M55590|9|FAM000002|||2|322211|9|CONSTRUCCION DATACENTER 1|-|-|-|3334551.28|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22/02/2023|01/03/2023|1|0000|3.75|-125045.66|125045.66|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|57601|M57601|9|FAM000002|||2|322211|9|CONSTRUCCION DATACENTER 1|-|-|-|3334551.28|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22/02/2023|01/03/2023|1|0000|3.75|13893.96|-13893.96|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|2|M2|9|FAM000002|||2|322211|9|CONSTRUCCION DATACENTER 1|-|-|-|3334551.28|3334551.28|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22/02/2023|01/03/2023|1|0000|3.75|0.00|3334551.28|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|802|M802|9|FAM000002|||2|322211|9|CONSTRUCCION DATACENTER 1|-|-|-|3334551.28|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22/02/2023|01/03/2023|1|0000|3.75|13893.96|-13893.96|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|904|M904|9|FAM000003|||2|322411|9|CAMIONETA ANTONELLA BONGIORNO CHEVROLET |-|-|-|276901.68|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|01/10/2021|01/11/2021|1|0000|41.67|4615.03|-4615.03|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|55598|M55598|9|FAM000003|||2|322411|9|CAMIONETA ANTONELLA BONGIORNO CHEVROLET |-|-|-|276901.68|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|01/10/2021|01/11/2021|1|0000|41.67|-115375.73|115375.73|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|906|M906|9|FAM000003|||2|322411|9|CAMIONETA ANTONELLA BONGIORNO CHEVROLET |-|-|-|276901.68|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|01/10/2021|01/11/2021|1|0000|41.67|4615.03|-4615.03|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|55599|M55599|9|FAM000003|||2|322411|9|CAMIONETA ANTONELLA BONGIORNO CHEVROLET |-|-|-|276901.68|276901.68|0.00|0.00|0.00|0.00|0.00|0.00|0.00|01/10/2021|01/11/2021|1|0000|41.67|0.00|276901.68|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|57591|M57591|9|FAM000003|||2|322411|9|CAMIONETA ANTONELLA BONGIORNO CHEVROLET |-|-|-|276901.68|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|01/10/2021|01/11/2021|1|0000|41.67|4615.03|-4615.03|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|905|M905|9|FAM000003|||2|322411|9|CAMIONETA ANTONELLA BONGIORNO CHEVROLET |-|-|-|276901.68|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|01/10/2021|01/11/2021|1|0000|41.67|4615.03|-4615.03|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|55597|M55597|9|FAM000003|||2|322411|9|CAMIONETA ANTONELLA BONGIORNO CHEVROLET |-|-|-|276901.68|-276901.68|0.00|0.00|0.00|0.00|0.00|0.00|0.00|01/10/2021|01/11/2021|1|0000|41.67|0.00|-276901.68|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|55600|M55600|9|FAM000003|||2|322411|9|CAMIONETA ANTONELLA BONGIORNO CHEVROLET |-|-|-|276901.68|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|01/10/2021|01/11/2021|1|0000|41.67|115375.73|-115375.73|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|55606|M55606|9|FAM000004|||2|322411|9|CAMIONETA MAXUS D60 PLATA AÑO 2022|-|-|-|71857.38|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|01/05/2022|01/06/2022|1|0000|30.00|-21557.20|21557.20|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|55607|M55607|9|FAM000004|||2|322411|9|CAMIONETA MAXUS D60 PLATA AÑO 2022|-|-|-|71857.38|71857.38|0.00|0.00|0.00|0.00|0.00|0.00|0.00|01/05/2022|01/06/2022|1|0000|30.00|0.00|71857.38|0.00|0.00|0.00|0.00|0.00|0.00|1|
20230000|804|M804|9|FAM000004|||2|322411|9|CAMIONETA MAXUS D60 PLATA AÑO 2022|-|-|-|71857.38|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|01/05/2022|01/06/2022|1|0000|30.00|1197.62|-1197.62|0.00|0.00|0.00|0.00|0.00|0.00|1|
