20231100|703|M7030|421201|3|51|PEN|6|20117779379|01|F002|001229|01/01/2022|27/03/2022|26/01/2022|Carga Inicial|Factura|0.00|1554.00|080100&20220100&703&M703|8|
20231100|703|M7031|3200|3|51|PEN|6|20117779379|01|F002|001229|01/01/2022||26/01/2022|Carga Inicial|Factura|1727.00|0.00|080100&20220100&703&M703|8|
20231100|703|M7032|421213|3|51|PEN|6|20117779379|01|F002|001229|01/01/2022||26/01/2022|Carga Inicial|Factura|0.00|172.70|080100&20220100&703&M703|8|
20231100|703|M7033|421213|3|51|PEN|6|20117779379|01|F002|001229|01/01/2022||26/01/2022|Carga Inicial|Factura|0.00|0.30|080100&20220100&703&M703|8|
20231100|373|M3730|421201|3|51|PEN|6|20127765279|01|F11S|00008481|01/09/2023|01/09/2023|01/09/2023|Carga Inicial|Factura|0.00|155.41|080100&20230900&373&M373|8|
20231100|373|M3731|3200|3|51|PEN|6|20127765279|01|F11S|00008481|01/09/2023||01/09/2023|Carga Inicial|Factura|155.41|0.00|080100&20230900&373&M373|8|
20231100|374|M3740|421201|3|51|PEN|6|20127765279|01|F71T|00010339|01/09/2023|01/09/2023|01/09/2023|Carga Inicial|Factura|0.00|145.10|080100&20230900&374&M374|8|
20231100|374|M3741|3200|3|51|PEN|6|20127765279|01|F71T|00010339|01/09/2023||01/09/2023|Carga Inicial|Factura|145.10|0.00|080100&20230900&374&M374|8|
20231100|7364|M73640|421201|3||PEN|||00||0|01/11/2023|04/11/2023|04/11/2023|ENTREGA A RENDIR|Informe de gastos|0.00|2714.00||1|
20231100|7364|M73641|631301|3|5|PEN|||01||098765|01/11/2023|04/11/2023|04/11/2023|631301-ALOJAMIENTO NACIONAL: ALOJAMIENTO PROYECTO VILLA SOL|Informe de gastos|1500.00|0.00|080100&20231100&73641&M73641|1|
20231100|7364|M73642|631401|3|5|PEN|||01||00001230|01/11/2023|04/11/2023|04/11/2023|631401-ALIMENTACION NACIONAL|Informe de gastos|800.00|0.00|080100&20231100&73642&M73642|1|
20231100|7364|M73643|401112|3||PEN|||00||0|01/11/2023|04/11/2023|04/11/2023|VAT|Informe de gastos|414.00|0.00||1|
20231100|7368|M73680|421201|3||PEN|||00||0|01/11/2023|04/11/2023|04/11/2023|ER GISETH GAMARRA NOV 2023|Informe de gastos|0.00|200.00||1|
20231100|7368|M73681|631121|3|5|PEN|||00||0|01/11/2023|04/11/2023|04/11/2023|631121-SERVICIO MOVILIDAD LOCAL|Informe de gastos|200.00|0.00||1|
20231100|7373|M73730|104127|3|5|PEN|||00||0|01/11/2023||04/11/2023|ER GISETH GAMARRA NOV 2023|Cheque|0.00|1000.00||1|
20231100|7373|M73731|141301 ANULAR|3|5|PEN|||00||0|01/11/2023||04/11/2023|ANTICIPO ER GISETH GAMARRA|Cheque|1000.00|0.00||1|
20231100|7392|M73921|141301 ANULAR|3||PEN|||00||0|01/11/2023|05/11/2023|05/11/2023|ER GISETH GAMARRA NOV 2023-2|Informe de gastos|0.00|3400.00||1|
20231100|7392|M73922|632201|3|5|PEN|||00||0|01/11/2023|05/11/2023|05/11/2023|632201-LEGAL Y TRIBUTARIA|Informe de gastos|3400.00|0.00||1|
20231100|31951|M319510|121301|3|407|PEN|||14|S001|6352125|01/11/2023|08/11/2023|08/11/2023|-|Factura de venta|134.75|0.00|140100&20231100&31951&M31951|1|
20231100|31951|M319511|3200|3|407|PEN|||14|S001|6352125|01/11/2023|08/11/2023|08/11/2023|-|Factura de venta|0.00|134.75|140100&20231100&31951&M31951|1|
20231100|32661|M326610|121301|3|407|PEN|||14|S001|6352125|01/11/2023|08/11/2023|08/11/2023|-|Factura de venta|134.75|0.00|140100&20231100&32661&M32661|1|
20231100|32661|M326611|3200|3|407|PEN|||14|S001|6352125|01/11/2023|08/11/2023|08/11/2023|-|Factura de venta|0.00|134.75|140100&20231100&32661&M32661|1|
20231100|7374|M73740|104127|3|5|PEN|||00||0|01/11/2023||10/11/2023|DEVOLUCIÓN ER GISETH GAMARRA NOV 2023|Depósito|120.00|0.00||1|
20231100|7374|M73741|141301 ANULAR|3|5|PEN|||00||0|01/11/2023||10/11/2023|DEVOLUCIÓN ER GISETH GAMARRA NOV 2023|Depósito|0.00|120.00||1|
20231100|259|M2590|421201|3|5|PEN|6|20100128056|01|F001|12231|01/11/2023|02/12/2023|17/11/2023|sadas|Factura|0.00|17512.70|080100&20231100&259&M259|1|
20231100|259|M2591|632108|3|85|PEN|6|20100128056|01|F001|12231|01/11/2023||17/11/2023|Servicio de Compra de Prueba para Win Empresas|Factura|16865.00|0.00|080100&20231100&259&M259|1|
20231100|259|M2592|421213|3|5|PEN|6|20100128056|01|F001|12231|01/11/2023||17/11/2023|sadas|Factura|0.00|2388.08|080100&20231100&259&M259|1|
20231100|259|M2593|421213|3|85|PEN|6|20100128056|01|F001|12231|01/11/2023||17/11/2023|Servicio de Compra de Prueba para Win Empresas|Factura|0.08|0.00|080100&20231100&259&M259|1|
20231100|259|M2595|401112|3|5|PEN|6|20100128056|01|F001|12231|01/11/2023||17/11/2023|VAT|Factura|3035.70|0.00|080100&20231100&259&M259|1|
20231100|260|M2600|421201|3|52|PEN|6|20100128056|01|F001|00001234|01/11/2023|02/12/2023|17/11/2023|DETRACCION|Factura|0.00|3009.00|080100&20231100&260&M260|1|
20231100|260|M2601|632108|3|85|PEN|6|20100128056|01|F001|00001234|01/11/2023||17/11/2023|Servicio de Compra de Prueba para Win Empresas|Factura|3000.00|0.00|080100&20231100&260&M260|1|
20231100|260|M2602|421213|3|52|PEN|6|20100128056|01|F001|00001234|01/11/2023||17/11/2023|DETRACCION|Factura|0.00|531.00|080100&20231100&260&M260|1|
20231100|260|M2604|401112|3|52|PEN|6|20100128056|01|F001|00001234|01/11/2023||17/11/2023|VAT|Factura|540.00|0.00|080100&20231100&260&M260|1|
20231100|261|M2610|421201|3|5|PEN|6|20100128056|01|F001|56789|01/11/2023|02/12/2023|17/11/2023|sadas|Factura|0.00|16915.70|080100&20231100&261&M261|1|
20231100|261|M2611|632108|3|85|PEN|6|20100128056|01|F001|56789|01/11/2023||17/11/2023|Servicio de Compra de Prueba para Win Empresas|Factura|16865.00|0.00|080100&20231100&261&M261|1|
20231100|261|M2612|421213|3|5|PEN|6|20100128056|01|F001|56789|01/11/2023||17/11/2023|sadas|Factura|0.00|2985.11|080100&20231100&261&M261|1|
20231100|261|M2613|421213|3|85|PEN|6|20100128056|01|F001|56789|01/11/2023||17/11/2023|Servicio de Compra de Prueba para Win Empresas|Factura|0.11|0.00|080100&20231100&261&M261|1|
20231100|261|M2615|401112|3|5|PEN|6|20100128056|01|F001|56789|01/11/2023||17/11/2023|VAT|Factura|3035.70|0.00|080100&20231100&261&M261|1|
20231100|262|M2620|421201|3|5|PEN|6|20100128056|01|F001|13543|01/11/2023|02/12/2023|17/11/2023|sadas|Factura|0.00|12797.32|080100&20231100&262&M262|1|
20231100|262|M2621|631122|3|5|PEN|6|20100128056|01|F001|13543|01/11/2023||17/11/2023|sadas|Factura|12324.00|0.00|080100&20231100&262&M262|1|
20231100|262|M2622|421213|3|5|PEN|6|20100128056|01|F001|13543|01/11/2023||17/11/2023|sadas|Factura|0.00|1745.08|080100&20231100&262&M262|1|
20231100|262|M2623|421213|3|5|PEN|6|20100128056|01|F001|13543|01/11/2023||17/11/2023|sadas|Factura|0.08|0.00|080100&20231100&262&M262|1|
20231100|262|M2625|401112|3|5|PEN|6|20100128056|01|F001|13543|01/11/2023||17/11/2023|VAT|Factura|2218.32|0.00|080100&20231100&262&M262|1|
20231100|263|M2630|104125|3|5|PEN|||00||0|01/11/2023||20/11/2023|F001-00013543|Asiento|1745.00|0.00||1|
20231100|263|M2631|104125|3|52|PEN|||00||0|01/11/2023||20/11/2023|F001-00001234|Asiento|531.00|0.00||1|
