20240200|6420|M64200|395271|2|52|PEN|||00||0|01/02/2024||01/02/2024|Venta de activos FAM000541 EVOL3550010005 EVOL REPETIDORA PRUEBA|Asiento|84.73|0.00||1|
20240200|6420|M64201|655135|2|52|PEN|||00||0|01/02/2024||01/02/2024|Venta de activos FAM000541 EVOL3550010005 EVOL REPETIDORA PRUEBA|Asiento|4915.27|0.00||1|
20240200|6420|M64202|336112|2|52|PEN|||00||0|01/02/2024||01/02/2024|Venta de activos FAM000541 EVOL3550010005 EVOL REPETIDORA PRUEBA|Asiento|0.00|5000.00||1|
20240200|6520|M65200|395271|2|52|PEN|||00||0|01/02/2024||01/02/2024|Venta de activos FAM000541 EVOL3550010005 EVOL REPETIDORA PRUEBA|Asiento|0.00|84.73||1|
20240200|6520|M65201|655135|2|52|PEN|||00||0|01/02/2024||01/02/2024|Venta de activos FAM000541 EVOL3550010005 EVOL REPETIDORA PRUEBA|Asiento|0.00|4915.27||1|
20240200|6520|M65202|336112|2|52|PEN|||00||0|01/02/2024||01/02/2024|Venta de activos FAM000541 EVOL3550010005 EVOL REPETIDORA PRUEBA|Asiento|5000.00|0.00||1|
20240200|6621|M66210|395271|2|52|PEN|||00||0|01/02/2024||01/02/2024|Venta de activos FAM000541 EVOL3550010005 EVOL REPETIDORA PRUEBA|Asiento|84.73|0.00||1|
20240200|6621|M66211|655135|2|52|PEN|||00||0|01/02/2024||01/02/2024|Venta de activos FAM000541 EVOL3550010005 EVOL REPETIDORA PRUEBA|Asiento|4915.27|0.00||1|
20240200|6621|M66212|336112|2|52|PEN|||00||0|01/02/2024||01/02/2024|Venta de activos FAM000541 EVOL3550010005 EVOL REPETIDORA PRUEBA|Asiento|0.00|5000.00||1|
20240200|6721|M67210|121201|2|52|PEN|||01|F002|00000010|01/02/2024|02/03/2024|01/02/2024|Factura para la enajenación de activos|Factura de venta|236.00|0.00|140100&20240200&6721&M6721|1|
20240200|6721|M67211|701217|2|52|PEN|||01|F002|00000010|01/02/2024|02/03/2024|01/02/2024|VENTA DE ACTIVO FIJO TANGIBLE|Factura de venta|0.00|200.00|140100&20240200&6721&M6721|1|
20240200|6721|M67212|401111|2|52|PEN|||01|F002|00000010|01/02/2024|02/03/2024|01/02/2024|IVA|Factura de venta|0.00|36.00|140100&20240200&6721&M6721|1|
20240200|7450|M74500|395261|2|52|PEN|||00||0|01/02/2024||01/02/2024|Venta de activos FAM000522 ARTICULOS DE OFICINA|Asiento|26.29|0.00||1|
20240200|7450|M74501|655134|2|52|PEN|||00||0|01/02/2024||01/02/2024|Venta de activos FAM000522 ARTICULOS DE OFICINA|Asiento|1500.02|0.00||1|
20240200|7450|M74502|335111|2|52|PEN|||00||0|01/02/2024||01/02/2024|Venta de activos FAM000522 ARTICULOS DE OFICINA|Asiento|0.00|1526.31||1|
20240200|7650|M76500|395261|2|52|PEN|||00||0|01/02/2024||01/02/2024|Venta de activos FAM000522 ARTICULOS DE OFICINA|Asiento|0.00|26.29||1|
20240200|7650|M76501|655134|2|52|PEN|||00||0|01/02/2024||01/02/2024|Venta de activos FAM000522 ARTICULOS DE OFICINA|Asiento|0.00|1500.02||1|
20240200|7650|M76502|335111|2|52|PEN|||00||0|01/02/2024||01/02/2024|Venta de activos FAM000522 ARTICULOS DE OFICINA|Asiento|1526.31|0.00||1|
20240200|7750|M77500|395261|2|52|PEN|||00||0|01/02/2024||01/02/2024|Venta de activos FAM000522 ARTICULOS DE OFICINA|Asiento|26.29|0.00||1|
20240200|7750|M77501|655134|2|52|PEN|||00||0|01/02/2024||01/02/2024|Venta de activos FAM000522 ARTICULOS DE OFICINA|Asiento|1500.02|0.00||1|
20240200|7750|M77502|335111|2|52|PEN|||00||0|01/02/2024||01/02/2024|Venta de activos FAM000522 ARTICULOS DE OFICINA|Asiento|0.00|1526.31||1|
20240200|7850|M78500|121201|2|52|PEN|||01|F002|00000014|01/02/2024|02/03/2024|01/02/2024|Factura para la enajenación de activos|Factura de venta|2478.00|0.00|140100&20240200&7850&M7850|1|
20240200|7850|M78501|701217|2|52|PEN|||01|F002|00000014|01/02/2024|02/03/2024|01/02/2024|VENTA DE ACTIVO FIJO TANGIBLE|Factura de venta|0.00|2100.00|140100&20240200&7850&M7850|1|
20240200|7850|M78502|401111|2|52|PEN|||01|F002|00000014|01/02/2024|02/03/2024|01/02/2024|IVA|Factura de venta|0.00|378.00|140100&20240200&7850&M7850|1|
20240200|7950|M79500|395271|2|52|PEN|||00||0|01/02/2024||01/02/2024|Cancelación de activos FAM000333 EVOL3550010005 EVOL REPETIDORA PRUEBA|Asiento|4.64|0.00||1|
20240200|7950|M79501|684151|2|52|PEN|||00||0|01/02/2024||01/02/2024|Cancelación de activos FAM000333 EVOL3550010005 EVOL REPETIDORA PRUEBA|Asiento|260.76|0.00||1|
20240200|7950|M79502|336112|2|52|PEN|||00||0|01/02/2024||01/02/2024|Cancelación de activos FAM000333 EVOL3550010005 EVOL REPETIDORA PRUEBA|Asiento|0.00|265.40||1|
20240200|7951|M79510|395271|2|52|PEN|||00||0|01/02/2024||01/02/2024|Cancelación de activos FAM000317 EVOL3550010004 EVOL ROUTER PRUEBA|Asiento|10.04|0.00||1|
20240200|7951|M79511|684151|2|52|PEN|||00||0|01/02/2024||01/02/2024|Cancelación de activos FAM000317 EVOL3550010004 EVOL ROUTER PRUEBA|Asiento|563.95|0.00||1|
20240200|7951|M79512|336112|2|52|PEN|||00||0|01/02/2024||01/02/2024|Cancelación de activos FAM000317 EVOL3550010004 EVOL ROUTER PRUEBA|Asiento|0.00|573.99||1|
20240200|8050|M80500|395271|2|52|PEN|||00||0|01/02/2024||01/02/2024|Cancelación de activos FAM000514 EVOL ROUTER PRUEBA|Asiento|10.29|0.00||1|
20240200|8050|M80501|684151|2|52|PEN|||00||0|01/02/2024||01/02/2024|Cancelación de activos FAM000514 EVOL ROUTER PRUEBA|Asiento|587.53|0.00||1|
